colct_stdde,goods_nm,shop_nm,anals_trget_pc,job_id
2020-05-25,D (대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스크 - 따따몰wwmall,따따몰wwmall,5000,490008
2020-05-25,KF94 늘해랑 마스크 3개+클린투클린 500ml 1개 구성 - G9,G9,9900,490008
2020-05-25,KF94 대형 참조은 국산 일회용 미세먼지 황사 마스크 1개(5매) - 케이벨류,케이벨류,15500,490008
2020-05-25,"[파아란] KF94 성인용 마스크 블랙(가드1개, 필터11개) 필터교체 미세먼지 끈조절 김서림 - 알뜰상회",알뜰상회,33900,490008
2020-05-25,KF94 원파인데이 숨마스크 황사마스크 대형 1개 - 제이팜플러스,제이팜플러스,2600,490008
2020-05-25,파아란 오펜가드 KF94 미세먼지 마스크 (성인용) 오펜가드1개+필터6개 - 롯데ON,롯데ON,22800,490008
2020-05-25,KF94마스크 황사방역용 흰색 대형 1개입 11매와 에탄올 핸드 클리어 겔 60ml 1개 - 또 하나의 친구,또 하나의 친구,38000,490008
2020-05-25,숨쉬Go KF94 방역 미세먼지 마스크 (대형X 낱개 1개) 화이트색상 - 미세먼지없는 깨끗한 숨 마스크 - gamezend,gamezend,4900,490008
2020-05-25,1개낱개포장100매 KF94마스크 뉴 웰빙 황사마스크 - 센시블샵,센시블샵,221000,490008
2020-05-25,1개 - 5매입 세이프크린 KF94 마스크 화이트 대형 황사 미세먼지 일회용 - 헤르메스타운,헤르메스타운,8900,490008
2020-05-25,큐큐 식약청인증 KF94 더안심 초미세먼지 황사 마스크 1개 - G마켓,G마켓,2300,490008
2020-05-25,웰킵스 스마트 미세먼지황사마스크 KF94 대형 1개 - 옥션,옥션,2850,490008
2020-05-25,[파아란마스크]KF94 필터교체 미세먼지마스크 (성인용)블랙가드1개+필터 6매 - 쿠팡,쿠팡,29900,490008
2020-05-25,[재고있음] 국내산 KF94 성인용 대형 마스크 1개 재고있음 - 티몬,티몬,3040,490008
2020-05-25,KF94 원파인데이 숨마스크 황사미세먼지마스크 흰색 대형 1개 - 11번가,11번가,2500,490008
2020-05-25,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - 위메프,위메프,4260,490008
2020-05-25,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - 인터파크,인터파크,3790,490008
2020-05-25,웰킵스 스마트 미세먼지황사마스크 KF94 대형 1개 - G마켓,G마켓,2870,490008
2020-05-25,KF94 늘해랑 마스크 3개+클린투클린 500ml 1개 구성 - 옥션,옥션,9900,490008
2020-05-25,네오케어 KF80 황사마스크 대형 1개 [뉴네퓨어] 끈조절 미세먼지 황사마스크 KF94 - 티몬,티몬,500,490008
2020-05-25,휴그린 KF94 미세먼지 방역마스크 개별포장 대형 10매 1개 - 쿠팡,쿠팡,18500,490008
2020-05-25,한지 리필 마스크필터 KF94 및 모든 마스크 호환 (10매) / 1개 - 11번가,11번가,1740,490008
2020-05-25,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스크 - 위메프,위메프,4850,490008
2020-05-25,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스 - 인터파크,인터파크,4320,490008
2020-05-25,KF94 늘해랑 마스크 3개+클린투클린 500ml 1개 구성 - G마켓,G마켓,9900,490008
2020-05-25,LG생활건강 테라브레스 KF94 미세먼지 마스크 대형1개 - G마켓,G마켓,3380,490008
2020-05-25,엠플러스 국산 미세먼지 황사마스크 KF94 화이트 1개 - 옥션,옥션,2300,490008
2020-05-25,유한킴벌리 크리넥스 KF94 데일리방역 마스크 입체1개 - G마켓,G마켓,4490,490008
2020-05-25,웰스 3D 입체마스크 블랙 1개 [뉴네퓨어] 끈조절 미세먼지 황사마스크 KF94 - 티몬,티몬,650,490008
2020-05-25,랜덤배송 KF94 대형 마스크 1개(5매)x3개 (총 15매) - 쿠팡,쿠팡,33000,490008
2020-05-25,후아마스크 제트엔 KF94 가드 1개+필터 3매 - 쿠팡,쿠팡,15900,490008
2020-05-25,KF94 마스크 3매+지솔 항균 스프레이 30ml 1개 특별 구성 - 11번가,11번가,9700,490008
2020-05-25,[네퓨어] 파인텍 네퓨어 KF94 대형(5매입x1개) 황사 미세먼지 끈조절 마스크 - 위메프,위메프,13000,490008
2020-05-25,KF94 황사마스크 개별포장 미세먼지 마스크 1개 - 쿠팡,쿠팡,15600,490008
2020-05-25,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - 11번가,11번가,3530,490008
2020-05-25,유한킴벌리 크리넥스 KF94 데일리방역 마스크 입체1개 - 옥션,옥션,4320,490008
2020-05-25,기타 KF94 황사방역미세먼지 [익일출고] 대형마스크 1개 랜덤발송 - 쿠팡,쿠팡,2400,490008
2020-05-25,LG생활건강 테라브레스 KF94 미세먼지 마스크 대형1개 - 11번가,11번가,3290,490008
2020-05-25,늘푸른 마스크 KF94대형 화이트 일회용 개별 포장 1개 - 파이닉스 공조냉동,파이닉스 공조냉동,3990,490008
2020-05-25,핸드메이드 3중 면 마스크(필터 교체용) / KF94 필터 1개 포함 - 부베,부베,8000,490008
2020-05-25,(대량판매)세이프크린 KF94 마스크 - 20매 화이트 대형 (1개 5매포장) - 니드마스크,니드마스크,59000,490008
2020-05-25,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스크 [썬마켓] - 썬마켓몰,썬마켓몰,4900,490008
2020-05-25,와이엠 황사마스크 KF94 1개 - 해피니드,해피니드,2200,490008
2020-05-25,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스크 - 스토어워치,스토어워치,3840,490008
2020-05-25,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스크 우리사이 - 우리사이쇼핑,우리사이쇼핑,3640,490008
2020-05-25,유한킴벌리 크리넥스 KF94 데일리방역 입체형 마스크 1개 - 11번가,11번가,4370,490008
2020-05-25,국내산 황사 밸브 마스크 KF94 대형 1개 (브랜드랜덤) - 쿠팡,쿠팡,3750,490008
2020-05-25,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 오늘출발/빠른배송 - 11번가,11번가,4450,490008
2020-05-25,웰스 3D 입체마스크 화이트 1개 [뉴네퓨어] 끈조절 미세먼지 황사마스크 KF94 - 티몬,티몬,650,490008
2020-05-25,미세먼지마스크 KF80 대형 1개 [뉴네퓨어] 끈조절 미세먼지 황사마스크 KF94 - 티몬,티몬,1320,490008
2020-05-25,늘푸른 황사방역용 마스크 KF94 대형(화이트) 10매 + 끈조절기 1개(랜덤발송) - 11번가,11번가,31150,490008
2020-05-25,더조은 미세먼지 황사마스크 KF94 대형 1개(5개입) 지퍼팩 마스크 - 쿠팡,쿠팡,14000,490008
2020-05-25,QUQU 황사 초미세먼지 마스크 KF94 개별포장 1개 - G마켓,G마켓,2300,490008
2020-05-25,LG생활건강 테라브레스 KF94 미세먼지 마스크 대형1개 - 옥션,옥션,3420,490008
2020-05-25,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 빠른배송/당일발송 - 11번가,11번가,4370,490008
2020-05-25,파아란 오펜가드 KF94 미세먼지 마스크 (성인용) 오펜가드1개+필터1개 - 11번가,11번가,13350,490008
2020-05-25,QUQU 황사 초미세먼지 마스크 KF94 개별포장 1개 - 옥션,옥션,2000,490008
2020-05-25,kf94 대형마스크 1개 개별포장 늘푸른마스크 - 11번가,11번가,4290,490008
2020-05-25,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - 11번가,11번가,3800,490008
2020-05-25,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스크 - 11번가,11번가,4320,490008
2020-05-25,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - G마켓,G마켓,4260,490008
2020-05-25,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스 - G마켓,G마켓,4850,490008
2020-05-25,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스 - 옥션,옥션,4850,490008
2020-05-25,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - 옥션,옥션,4260,490008
2020-05-25,상세참조 국산 보건용 황사마스크 KF94 마스크 대형 3매입 1개 - 쿠팡,쿠팡,8100,490008
2020-05-25,런닝맨 KF94 황사마스크 5매입 1개 메디힐 외 패치 밴드 방한대 상비약 모음 - 티몬,티몬,6110,490008
2020-05-25,퓨어365 KF94 대형 황사마스크 1개 5매입 - 옥션,옥션,19900,490008
2020-05-25,네오케어 KF94 황사마스크 대형 1개 [뉴네퓨어] 끈조절 미세먼지 황사마스크 KF94 - 티몬,티몬,550,490008
2020-05-25,"1개1700, 이노센트마스크 KF80 소형 ,60개 개별포장 일회용마스크 보건마스크 식약처 - 비킷",비킷,102000,490009
2020-05-25,휴먼텍 휴먼제로 KF80 황사방역마스크 1개 5매입 - 쿠팡,쿠팡,9000,490009
2020-05-25,국제약품 메디 황사마스크 대형 KF80 (3매입) x 1개 - 인터파크,인터파크,4990,490009
2020-05-25,소형마스크 일회용마스크 화이트 개별밀봉포장 1개 블랙마스크 먼지차단 kf80 losy - 위메프,위메프,1900,490009
2020-05-25,국산 KF80 대형 황사방역마스크 1개 - 보건몰닷컴,보건몰닷컴,2800,490009
2020-05-25,네오케어 KF80 황사마스크 대형 1개 [뉴네퓨어] 끈조절 미세먼지 황사마스크 KF94 - 티몬,티몬,500,490009
2020-05-25,kf80 일회용 마스크 크린웰+마스크패드 5매입 1개 - 옥션,옥션,2640,490009
2020-05-25,국내산 황사 방역 마스크 KF80 중형 1개 (브랜드랜덤) - G마켓,G마켓,2640,490009
2020-05-25,kf80 일회용 마스크 크린웰 마스크패드 (kf80 1장+마스크패드5매입 1개) - 도모아,도모아,3500,490009
2020-05-25,국제약품 메디 황사마스크 대형 KF80 (3매입) x 1개 - 11번가,11번가,4990,490009
2020-05-25,[모나리자] 황사 미세먼지 성인용 마스크 KF80 X 1개 황사와 미세먼지로부터 보호하세요 - 티몬,티몬,890,490009
2020-05-25,국내산 황사 방역 마스크 KF80 중형 1개 (브랜드랜덤) - 옥션,옥션,3000,490009
2020-05-25,국내산 황사 방역 마스크 KF80 대형 1개 (브랜드랜덤) - G마켓,G마켓,2770,490009
2020-05-25,미세먼지마스크 KF80 대형 1개 [뉴네퓨어] 끈조절 미세먼지 황사마스크 KF94 - 티몬,티몬,1320,490009
2020-05-25,국내산 황사 방역 마스크 KF80 중형 1개 (브랜드랜덤) - 옥션,옥션,3000,490009
2020-05-25,새로이 마스크 보관함1개+새로이팩1개 kf94 kf80 - 11번가,11번가,4900,490009
2020-05-25,"귀 아프지않은 마스크 고리 10개입, 아픔 방지 고리, 1개로는 부족 KF94 KF80 마스크 가능,OPP봉투 포장 - 위메프",위메프,17500,490009
2020-05-25,이지핏 황사마스크 KF80 1개 [3M] 이지핏 황사 미세먼지 마스크 - 티몬,티몬,1410,490009
2020-05-25,국내산 황사 방역 마스크 KF80 중형 1개 (브랜드랜덤) - 옥션,옥션,3000,490009
2020-05-25,국내산 황사 방역 마스크 KF80 대형 1개 (브랜드랜덤) - 쿠팡,쿠팡,2500,490009
2020-05-25,뉴 클래씨 황사마스크 대형 KF80 1개 [뉴네퓨어] 끈조절 미세먼지 황사마스크 KF94 - 티몬,티몬,430,490009
2020-05-25,황사마스크 블루 1개 황사마스크KF80 방한마스크 - 티몬,티몬,990,490009
2020-05-25,국내산 황사 방역 마스크 KF80 대형 1개 (브랜드랜덤) - 옥션,옥션,3000,490009
2020-05-25,황사마스크 넥스케KF80 1개 KF80 [3M] 정품 마스크 모음전 - 티몬,티몬,1340,490009
2020-05-25,국내산 황사 방역 마스크 KF80 대형 1개 (브랜드랜덤) - 옥션,옥션,3000,490009
2020-05-25,국내산 황사 방역 마스크 KF80 대형 1개 (브랜드랜덤) - 옥션,옥션,3000,490009
2020-05-25,KF80 마스크 대형 미세먼지 황사 마스크 - 참무역,참무역,1790,490013
2020-05-25,MPLUS KF80 마스크/ 개별 포장 황사방역 마스크 /미세먼지 마스크 - Merci BEAUcoup,Merci BEAUcoup,1780,490013
2020-05-25,KF80 식약처 미세먼지 황사 마스크 대형 5매입 일회용 마스크 5매입 - 건민홈샵,건민홈샵,8900,490013
2020-05-25,크린웰 KF80 대형 황사마스크 화이트 개별포장 미세먼지 마스크 흰색 성인용 남여공용 - 쿠팡,쿠팡,17200,490013
2020-05-25,크린웰 랜덤 미세먼지 황사마스크 크린웰 KF80 대형 - 옥션,옥션,9610,490013
2020-05-25,애니프리 KF80 필터 사용 황사 마스크 10매/당일출고 - 인터파크,인터파크,14000,490013
2020-05-25,애니가드 국내생산 KF80 대형 마스크 1박스 25매입 식약처 인증 - 티몬,티몬,49000,490013
2020-05-25,3M 이지핏 황사마스크 (보건마스크) KF80 / KF 마스크 - 온더라인,온더라인,35000,490013
2020-05-25,유한킴벌리 황사마스크-KF80(44074외 2개의 규격상품) - 넥스프랜,넥스프랜,24400,490013
2020-05-25,에코드림 KF80 1매 방역 마스크 국내생산 개별포장 - 주식회사 에코온,주식회사 에코온,1820,490013
2020-05-25,KF80 미세먼지 방역 마스크 대형 1매(개별포장) - G마켓,G마켓,1790,490013
2020-05-25,크린웰 KF80 마스크 대형 화이트 미세먼지 황사 마스크 개별포장 - 위메프,위메프,1890,490013
2020-05-25,[KF80 대형 개별포장] 늘푸른 황사마스크(화이트) 10매 - REINO,REINO,17900,490013
2020-05-25,에코드림 KF80 10매 방역 마스크 - 11번가,11번가,18690,490013
2020-05-25,KF80 마스크 대형 개별포장 화이트 식약처허가 미세먼지 마스크 - 벌꿀 상점,벌꿀 상점,1840,490013
2020-05-25,국산 kf80 마스크 대형 100매 - 도그몰,도그몰,305000,490013
2020-05-25,KF80 크리넥스 황사 방역용 마스크/ 국산 마스크/ 우한 코로나 바이러스 차단 4중필터 - 야음마켓1974,야음마켓1974,13000,490013
2020-05-25,[국산]KF80마스크 대형/개별포장 계절알뜰기념품 - 대한판촉,대한판촉,2640,490013
2020-05-25,[국산]KF80마스크 대형/개별포장 계절알뜰기념품 - 대한스토어,대한스토어,2640,490013
2020-05-25,[세이프크린] KF80마스크 - 5매입 화이트 대형 황사 미세먼지 일회용 국내생산/식약처 - 모두의연구소,모두의연구소,7500,490013
2020-05-25,[국산]KF80마스크 대형/개별포장 - 지피월드,지피월드,2640,490013
2020-05-25,판촉물 [국산]KF80마스크 대형/개별포장 기념품 답례품 - 와이맘,와이맘,2640,490013
2020-05-25,[삼공오공]개별포장 KF80 마스크/황사마스크/미세먼지마스크/ISSM - CJmall,CJmall,2090,490013
2020-05-25,삼공오공 개별포장 KF80 마스크/황사마스크/미세먼지마스크/ISSM - 롯데홈쇼핑,롯데홈쇼핑,2070,490013
2020-05-25,[국산]KF80마스크 대형/개별포장 - 엄지점빵,엄지점빵,2640,490013
2020-05-25,[국산]KF80마스크 대형/개별포장 - 군위기프트,군위기프트,2640,490013
2020-05-25,판촉물 인쇄 제작[국산]KF80마스크 대형/개별포장 계절알뜰기념품 - 대한기념품,대한기념품,2640,490013
2020-05-25,[패션멘토] [삼공오공]개별포장 KF80 마스크/황사마스크/미세먼지마스크/ISSM - 현대Hmall,현대Hmall,2010,490013
2020-05-25,블루본 KF80 황사 미세먼지 여름용 국산 일회용 마스크 대형 - 롯데ON,롯데ON,113050,490013
2020-05-25,큐앤아이 성인용 황사마스크 KF80/미세먼지/보건용 - 스포츠천사,스포츠천사,29800,490013
2020-05-25,애니프리 KF80 필터 사용 황사 마스크 10매 당일출고 미세먼지 마스크 - 텐바이텐,텐바이텐,20610,490013
2020-05-25,크린웰 KF80 마스크 대형 - 쿠팡,쿠팡,1990,490013
2020-05-25,늘푸른 황사마스크 KF80 대형 화이트 10매 개별포장 - 인터파크,인터파크,30800,490013
2020-05-25,건영크린텍 황사마스크 KF80 사각 대형 흰색(50매) - G마켓,G마켓,90000,490013
2020-05-25,애니가드 국내산 KF80 마스크 대형 25매 - 옥션,옥션,49000,490013
2020-05-25,휴먼제로 kF80 마스크 대형 - 11번가,11번가,8460,490013
2020-05-25,[엠플러스] KF80 마스크 대형 개별포장 마스크 5매 1세트 화이트 - 위메프,위메프,8990,490013
2020-05-25,국산 kf80 마스크 대형 - 도그몰,도그몰,2300,490013
2020-05-25,뉴크린웰 스타일 KF80 마스크 대형 코로나19 국산 황사 개별포장 1매입 - 더쌈,더쌈,1950,490013
2020-05-25,엠플러스 MPLUS KF80 마스크/ 황사방역 마스크 /미세먼지 마스크 - 에스에스 유통,에스에스 유통,1850,490013
2020-05-25,늘푸른 KF80 마스크 대형 화이트 개별포장 - 꿀벌777,꿀벌777,1780,490013
2020-05-25,아이프리 KF80 마스크 [마스크] 올가드 보건용 미세먼지 황서마스크 K94 K80 대형 - 티몬,티몬,65800,490013
2020-05-25,블루본 KF80 마스크 대형 여름용 미세먼지 황사 국산 일회용 마스크 10매 - 이플러스원,이플러스원,24000,490013
2020-05-25,[식약처 허가] KF80 마스크 50매 - 제이스커머스,제이스커머스,84500,490013
2020-05-25,웰킵스 스마트 황사 방역마스크 KF80 초소형 유아용 1입 5장 - 리빙킹,리빙킹,11500,490013
2020-05-25,KF80 올가드 방역마스크 대형 KF80 1매입 성인용 흰색 당일발송 - 반창고닷컴,반창고닷컴,1980,490013
